URL;Time;Time_sys
https://www.wiktionary.org/;0.193454;0.199807
https://steamcommunity.com/;0.308216;0.313395
https://rottentomatoes.com/;0.176638;0.229701
https://www.foxnews.com/;0.125408;0.156858
https://www.netflix.com/ua/;0.522258;0.653832
https://play.google.com/store;0.189925;0.698053
https://www.imdb.com/;0.327663;0.441726
https://www.youtube.com/;0.193399;0.449028
https://www.youtube.com/;0.169492;0.346948
https://www.amazon.com/;Null;0.180595
https://www.google.com/;0.188917;0.195992
https://www.wiktionary.org/;0.19178;0.19642
https://steamcommunity.com/;0.314228;0.319719
https://rottentomatoes.com/;0.236118;0.288697
https://www.foxnews.com/;0.123907;0.156084
https://www.netflix.com/ua/;0.543385;0.671969
https://play.google.com/store;0.205364;0.578105
https://www.imdb.com/;0.367289;0.486112
https://www.youtube.com/;0.181617;0.991579
https://www.youtube.com/;0.190077;0.523615
https://www.amazon.com/;Null;0.195632
https://www.google.com/;0.201277;0.207195
https://www.wiktionary.org/;0.193009;0.199135
https://steamcommunity.com/;0.331242;0.335822
https://rottentomatoes.com/;0.165614;0.22231
https://www.foxnews.com/;0.132179;0.163577
https://www.netflix.com/ua/;0.52587;0.652614
https://play.google.com/store;0.180909;0.553609
https://www.imdb.com/;0.335427;0.45124
https://www.youtube.com/;0.184581;0.470865
https://www.youtube.com/;0.188777;0.74088
https://www.amazon.com/;Null;0.502178
https://www.google.com/;0.197941;0.203976
https://www.wiktionary.org/;0.192471;0.198918
https://steamcommunity.com/;0.362212;0.368865
https://rottentomatoes.com/;0.187386;0.241419
https://www.foxnews.com/;0.153937;0.185956
https://www.netflix.com/ua/;0.59589;0.724696
https://play.google.com/store;0.209262;0.61193
https://www.imdb.com/;0.342617;0.45812
https://www.youtube.com/;0.173298;0.420663
https://www.youtube.com/;0.186116;0.539855
https://www.amazon.com/;Null;0.199229
https://www.google.com/;0.200001;0.205837
https://www.wiktionary.org/;0.190474;0.196923
https://steamcommunity.com/;0.32284;0.328929
https://rottentomatoes.com/;0.248414;0.302935
https://www.foxnews.com/;0.312745;0.345166
https://www.netflix.com/ua/;0.514408;0.638664
https://play.google.com/store;0.184788;0.537127
https://www.imdb.com/;0.380441;0.430068
https://www.youtube.com/;0.185181;0.562451
https://www.youtube.com/;0.182269;0.469735
https://www.amazon.com/;Null;0.317471
https://www.google.com/;0.179109;0.185421
